0.6955796,[3 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 2 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 2 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 2 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 2 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 1 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 1 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.56280005,[3 2 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 2 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 2 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 2 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
0.56280005,[3 1 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 1 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 1 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 1 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
0.56280005,[3 0 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 0 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 0 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 0 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
1.022704,[3 2 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 2 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 2 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 2 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 1 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 1 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 1 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 1 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 0 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 0 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 0 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 0 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 2 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 2 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 2 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 2 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 1 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 1 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 1 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 1 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 0 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 0 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 0 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 0 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
0.81988716,[3 2 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 2 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 2 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 2 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
0.81988716,[3 1 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 1 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 1 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 1 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
0.81988716,[3 0 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 0 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 0 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 0 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
1.8793107,[3 2 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 2 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 2 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
0.6955796,[3 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 2 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 2 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 2 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 2 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 1 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 1 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.56280005,[3 2 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 2 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 2 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 2 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
0.56280005,[3 1 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 1 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 1 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 1 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
0.56280005,[3 0 0 4 0 0 1 1 0 1],[[0.2476443  2.77683    0.08916625]]
0.56288874,[2 0 0 4 0 0 1 1 0 1],[[0.247668   2.77655    0.08918375]]
0.58586425,[1 0 0 4 0 0 1 1 0 1],[[0.2491614 2.70688   0.0920475]]
0.5879275,[0 0 0 4 0 0 1 1 0 1],[[0.2492991 2.70089   0.0923025]]
1.022704,[3 2 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 2 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 2 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 2 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 1 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 1 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 1 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 1 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 0 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 0 2 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 0 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 0 2 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 2 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 2 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 2 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 2 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 1 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 1 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 1 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 1 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.022704,[3 0 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.022704,[2 0 1 2 0 0 1 1 0 1],[[0.27442703 1.9778     0.1387375 ]]
1.4332397,[1 0 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
1.4332397,[0 0 1 2 0 0 1 1 0 1],[[0.2924883 1.69772   0.1722825]]
0.81988716,[3 2 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 2 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 2 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 2 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
0.81988716,[3 1 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 1 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 1 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 1 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
0.81988716,[3 0 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.81988716,[2 0 0 2 0 0 1 1 0 1],[[0.26363716 2.21968    0.11875625]]
0.9434229,[1 0 0 2 0 0 1 1 0 1],[[0.27031657 2.05997    0.13122375]]
0.94462603,[0 0 0 2 0 0 1 1 0 1],[[2.7037936e-01 2.0586200e+00 1.3134000e-04]]
1.8793107,[3 2 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 2 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 2 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 2 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 1 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 1 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 2 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 2 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 2 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 2 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 1 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 1 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 1 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 1 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
1.8793107,[3 0 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
1.8793107,[2 0 0 1 0 0 1 1 0 1],[[0.30808726 1.53211    0.20107125]]
4.2992263,[1 0 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
4.2992263,[0 0 0 1 0 0 1 1 0 1],[[3.5496494e-01 1.2326000e+00 2.8797999e-04]]
0.6955796,[3 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 2 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 2 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[3 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 2 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 0 2 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 0 2 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 2 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 2 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 2 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 1 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.8059641,[1 1 1 4 0 0 1 1 0 1],[[2.6278424e-01 2.2407501e+00 1.1727500e-04]]
0.8063021,[0 1 1 4 0 0 1 1 0 1],[[0.26280382 2.24023    0.11731125]]
0.6955796,[3 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
0.6955796,[2 0 1 4 0 0 1 1 0 1],[[0.2562702  2.43765    0.10511375]]
